X32,Y32,Z32,S
-0.61,-0.10,-0.61,3.95
-0.55,-0.10,-0.61,3.02
-0.48,-0.10,-0.61,2.22
-0.42,-0.10,-0.61,1.57
-0.35,-0.10,-0.61,1.07
-0.29,-0.10,-0.61,0.71
-0.23,-0.10,-0.61,0.46
-0.16,-0.10,-0.61,0.30
-0.10,-0.10,-0.61,0.22
-0.03,-0.10,-0.61,0.19
0.03,-0.10,-0.61,0.21
0.10,-0.10,-0.61,0.29
0.16,-0.10,-0.61,0.44
0.23,-0.10,-0.61,0.70
0.29,-0.10,-0.61,1.09
0.35,-0.10,-0.61,1.66
0.42,-0.10,-0.61,2.45
0.48,-0.10,-0.61,3.48
0.55,-0.10,-0.61,4.74
0.61,-0.10,-0.61,6.21
0.68,-0.10,-0.61,7.81
0.74,-0.10,-0.61,9.41
0.81,-0.10,-0.61,10.89
0.87,-0.10,-0.61,12.08
0.94,-0.10,-0.61,12.86
1.00,-0.10,-0.61,13.13
-1.00,-0.03,-0.61,10.56
-0.94,-0.03,-0.61,10.35
-0.87,-0.03,-0.61,9.72
-0.81,-0.03,-0.61,8.76
-0.74,-0.03,-0.61,7.58
-0.68,-0.03,-0.61,6.29
-0.61,-0.03,-0.61,5.01
-0.55,-0.03,-0.61,3.83
-0.48,-0.03,-0.61,2.82
-0.42,-0.03,-0.61,1.99
-0.35,-0.03,-0.61,1.37
-0.29,-0.03,-0.61,0.91
-0.23,-0.03,-0.61,0.60
-0.16,-0.03,-0.61,0.41
-0.10,-0.03,-0.61,0.30
-0.03,-0.03,-0.61,0.25
0.03,-0.03,-0.61,0.27
0.10,-0.03,-0.61,0.34
0.16,-0.03,-0.61,0.50
0.23,-0.03,-0.61,0.76
0.29,-0.03,-0.61,1.16
0.35,-0.03,-0.61,1.76
0.42,-0.03,-0.61,2.57
0.48,-0.03,-0.61,3.64
0.55,-0.03,-0.61,4.96
0.61,-0.03,-0.61,6.48
0.68,-0.03,-0.61,8.14
0.74,-0.03,-0.61,9.82
0.81,-0.03,-0.61,11.35
0.87,-0.03,-0.61,12.59
0.94,-0.03,-0.61,13.40
1.00,-0.03,-0.61,13.69
-1.00,0.03,-0.61,12.82
-0.94,0.03,-0.61,12.56
-0.87,0.03,-0.61,11.80
-0.81,0.03,-0.61,10.63
-0.74,0.03,-0.61,9.20
-0.68,0.03,-0.61,7.64
-0.61,0.03,-0.61,6.09
-0.55,0.03,-0.61,4.66
-0.48,0.03,-0.61,3.44
-0.42,0.03,-0.61,2.45
-0.35,0.03,-0.61,1.69
-0.29,0.03,-0.61,1.15
-0.23,0.03,-0.61,0.78
-0.16,0.03,-0.61,0.55
-0.10,0.03,-0.61,0.41
-0.03,0.03,-0.61,0.35
0.03,0.03,-0.61,0.36
0.10,0.03,-0.61,0.43
0.16,0.03,-0.61,0.57
0.23,0.03,-0.61,0.82
0.29,0.03,-0.61,1.22
0.35,0.03,-0.61,1.80
0.42,0.03,-0.61,2.61
0.48,0.03,-0.61,3.67
0.55,0.03,-0.61,4.97
0.61,0.03,-0.61,6.50
0.68,0.03,-0.61,8.15
0.74,0.03,-0.61,9.82
0.81,0.03,-0.61,11.35
0.87,0.03,-0.61,12.60
0.94,0.03,-0.61,13.41
1.00,0.03,-0.61,13.69
-1.00,0.10,-0.61,14.92
-0.94,0.10,-0.61,14.62
-0.87,0.10,-0.61,13.74
-0.81,0.10,-0.61,12.38
-0.74,0.10,-0.61,10.71
-0.68,0.10,-0.61,8.90
-0.61,0.10,-0.61,7.10
-0.55,0.10,-0.61,5.45
-0.48,0.10,-0.61,4.04
-0.42,0.10,-0.61,2.89
-0.35,0.10,-0.61,2.03
-0.29,0.10,-0.61,1.41
-0.23,0.10,-0.61,0.99
-0.16,0.10,-0.61,0.73
-0.10,0.10,-0.61,0.58
-0.03,0.10,-0.61,0.51
0.03,0.10,-0.61,0.50
0.10,0.10,-0.61,0.56
0.16,0.10,-0.61,0.68
0.23,0.10,-0.61,0.90
0.29,0.10,-0.61,1.27
0.35,0.10,-0.61,1.81
0.42,0.10,-0.61,2.56
0.48,0.10,-0.61,3.56
0.55,0.10,-0.61,4.80
0.61,0.10,-0.61,6.25
0.68,0.10,-0.61,7.83
0.74,0.10,-0.61,9.43
0.81,0.10,-0.61,10.90
0.87,0.10,-0.61,12.09
0.94,0.10,-0.61,12.86
1.00,0.10,-0.61,13.13
-1.00,0.16,-0.61,16.66
-0.94,0.16,-0.61,16.32
-0.87,0.16,-0.61,15.34
-0.81,0.16,-0.61,13.84
-0.74,0.16,-0.61,11.98
-0.68,0.16,-0.61,9.96
-0.61,0.16,-0.61,7.96
-0.55,0.16,-0.61,6.13
-0.48,0.16,-0.61,4.57
-0.42,0.16,-0.61,3.31
-0.35,0.16,-0.61,2.37
-0.29,0.16,-0.61,1.70
-0.23,0.16,-0.61,1.26
-0.16,0.16,-0.61,0.99
-0.10,0.16,-0.61,0.83
-0.03,0.16,-0.61,0.75
0.03,0.16,-0.61,0.73
0.10,0.16,-0.61,0.76
0.16,0.16,-0.61,0.86
0.23,0.16,-0.61,1.03
0.29,0.16,-0.61,1.34
0.35,0.16,-0.61,1.80
0.42,0.16,-0.61,2.47
0.48,0.16,-0.61,3.36
0.55,0.16,-0.61,4.48
0.61,0.16,-0.61,5.79
0.68,0.16,-0.61,7.23
0.74,0.16,-0.61,8.69
0.81,0.16,-0.61,10.04
0.87,0.16,-0.61,11.13
0.94,0.16,-0.61,11.84
1.00,0.16,-0.61,12.08
-1.00,0.23,-0.61,17.85
-0.94,0.23,-0.61,17.49
-0.87,0.23,-0.61,16.44
-0.81,0.23,-0.61,14.83
-0.74,0.23,-0.61,12.85
-0.68,0.23,-0.61,10.70
-0.61,0.23,-0.61,8.58
-0.55,0.23,-0.61,6.64
-0.48,0.23,-0.61,4.99
-0.42,0.23,-0.61,3.69
-0.35,0.23,-0.61,2.72
-0.29,0.23,-0.61,2.04
-0.23,0.23,-0.61,1.61
-0.16,0.23,-0.61,1.35
-0.10,0.23,-0.61,1.20
-0.03,0.23,-0.61,1.13
0.03,0.23,-0.61,1.10
0.10,0.23,-0.61,1.10
0.16,0.23,-0.61,1.14
0.23,0.23,-0.61,1.25
0.29,0.23,-0.61,1.46
0.35,0.23,-0.61,1.82
0.42,0.23,-0.61,2.36
0.48,0.23,-0.61,3.10
0.55,0.23,-0.61,4.05
0.61,0.23,-0.61,5.18
0.68,0.23,-0.61,6.43
0.74,0.23,-0.61,7.70
0.81,0.23,-0.61,8.88
0.87,0.23,-0.61,9.83
0.94,0.23,-0.61,10.45
1.00,0.23,-0.61,10.67
-1.00,0.29,-0.61,18.34
-0.94,0.29,-0.61,17.98
-0.87,0.29,-0.61,16.90
-0.81,0.29,-0.61,15.26
-0.74,0.29,-0.61,13.24
-0.68,0.29,-0.61,11.05
-0.61,0.29,-0.61,8.89
-0.55,0.29,-0.61,6.94
-0.48,0.29,-0.61,5.30
-0.42,0.29,-0.61,4.01
-0.35,0.29,-0.61,3.08
-0.29,0.29,-0.61,2.45
-0.23,0.29,-0.61,2.07
-0.16,0.29,-0.61,1.85
-0.10,0.29,-0.61,1.74
-0.03,0.29,-0.61,1.68
0.03,0.29,-0.61,1.64
0.10,0.29,-0.61,1.61
0.16,0.29,-0.61,1.59
0.23,0.29,-0.61,1.61
0.29,0.29,-0.61,1.70
0.35,0.29,-0.61,1.92
0.42,0.29,-0.61,2.29
0.48,0.29,-0.61,2.84
0.55,0.29,-0.61,3.58
0.61,0.29,-0.61,4.49
0.68,0.29,-0.61,5.51
0.74,0.29,-0.61,6.56
0.81,0.29,-0.61,7.54
0.87,0.29,-0.61,8.34
0.94,0.29,-0.61,8.86
1.00,0.29,-0.61,9.04
-1.00,0.35,-0.61,18.08
-0.94,0.35,-0.61,17.73
-0.87,0.35,-0.61,16.68
-0.81,0.35,-0.61,15.07
-0.74,0.35,-0.61,13.10
-0.68,0.35,-0.61,10.97
-0.61,0.35,-0.61,8.89
-0.55,0.35,-0.61,7.03
-0.48,0.35,-0.61,5.48
-0.42,0.35,-0.61,4.30
-0.35,0.35,-0.61,3.48
-0.29,0.35,-0.61,2.96
-0.23,0.35,-0.61,2.68
-0.16,0.35,-0.61,2.56
-0.10,0.35,-0.61,2.51
-0.03,0.35,-0.61,2.48
0.03,0.35,-0.61,2.43
0.10,0.35,-0.61,2.35
0.16,0.35,-0.61,2.25
0.23,0.35,-0.61,2.15
0.29,0.35,-0.61,2.10
0.35,0.35,-0.61,2.14
0.42,0.35,-0.61,2.31
0.48,0.35,-0.61,2.65
0.55,0.35,-0.61,3.15
0.61,0.35,-0.61,3.82
0.68,0.35,-0.61,4.59
0.74,0.35,-0.61,5.40
0.81,0.35,-0.61,6.17
0.87,0.35,-0.61,6.80
0.94,0.35,-0.61,7.21
1.00,0.35,-0.61,7.35
-1.00,0.42,-0.61,17.10
-0.94,0.42,-0.61,16.77
-0.87,0.42,-0.61,15.79
-0.81,0.42,-0.61,14.30
-0.74,0.42,-0.61,12.46
-0.68,0.42,-0.61,10.50
-0.61,0.42,-0.61,8.59
-0.55,0.42,-0.61,6.92
-0.48,0.42,-0.61,5.56
-0.42,0.42,-0.61,4.58
-0.35,0.42,-0.61,3.94
-0.29,0.42,-0.61,3.61
-0.23,0.42,-0.61,3.49
-0.16,0.42,-0.61,3.50
-0.10,0.42,-0.61,3.55
-0.03,0.42,-0.61,3.57
0.03,0.42,-0.61,3.52
0.10,0.42,-0.61,3.38
0.16,0.42,-0.61,3.17
0.23,0.42,-0.61,2.93
0.29,0.42,-0.61,2.69
0.35,0.42,-0.61,2.53
0.42,0.42,-0.61,2.47
0.48,0.42,-0.61,2.56
0.55,0.42,-0.61,2.82
0.61,0.42,-0.61,3.22
0.68,0.42,-0.61,3.74
0.74,0.42,-0.61,4.31
0.81,0.42,-0.61,4.87
0.87,0.42,-0.61,5.33
0.94,0.42,-0.61,5.64
1.00,0.42,-0.61,5.73
-1.00,0.48,-0.61,15.52
-0.94,0.48,-0.61,15.23
-0.87,0.48,-0.61,14.36
-0.81,0.48,-0.61,13.03
-0.74,0.48,-0.61,11.41
-0.68,0.48,-0.61,9.69
-0.61,0.48,-0.61,8.06
-0.55,0.48,-0.61,6.66
-0.48,0.48,-0.61,5.59
-0.42,0.48,-0.61,4.88
-0.35,0.48,-0.61,4.51
-0.29,0.48,-0.61,4.43
-0.23,0.48,-0.61,4.53
-0.16,0.48,-0.61,4.72
-0.10,0.48,-0.61,4.89
-0.03,0.48,-0.61,4.98
0.03,0.48,-0.61,4.93
0.10,0.48,-0.61,4.73
0.16,0.48,-0.61,4.40
0.23,0.48,-0.61,3.97
0.29,0.48,-0.61,3.52
0.35,0.48,-0.61,3.11
0.42,0.48,-0.61,2.80
0.48,0.48,-0.61,2.63
0.55,0.48,-0.61,2.62
0.61,0.48,-0.61,2.76
0.68,0.48,-0.61,3.02
0.74,0.48,-0.61,3.37
0.81,0.48,-0.61,3.73
0.87,0.48,-0.61,4.04
0.94,0.48,-0.61,4.24
1.00,0.48,-0.61,4.30
-1.00,0.55,-0.61,13.52
-0.94,0.55,-0.61,13.28
-0.87,0.55,-0.61,12.55
-0.81,0.55,-0.61,11.43
-0.74,0.55,-0.61,10.08
-0.68,0.55,-0.61,8.68
-0.61,0.55,-0.61,7.38
-0.55,0.55,-0.61,6.33
-0.48,0.55,-0.61,5.61
-0.42,0.55,-0.61,5.24
-0.35,0.55,-0.61,5.21
-0.29,0.55,-0.61,5.43
-0.23,0.55,-0.61,5.80
-0.16,0.55,-0.61,6.21
-0.10,0.55,-0.61,6.55
-0.03,0.55,-0.61,6.72
0.03,0.55,-0.61,6.68
0.10,0.55,-0.61,6.40
0.16,0.55,-0.61,5.92
0.23,0.55,-0.61,5.29
0.29,0.55,-0.61,4.59
0.35,0.55,-0.61,3.91
0.42,0.55,-0.61,3.31
0.48,0.55,-0.61,2.86
0.55,0.55,-0.61,2.57
0.61,0.55,-0.61,2.46
0.68,0.55,-0.61,2.48
0.74,0.55,-0.61,2.61
0.81,0.55,-0.61,2.79
0.87,0.55,-0.61,2.96
0.94,0.55,-0.61,3.08
1.00,0.55,-0.61,3.10
-1.00,0.61,-0.61,11.30
-0.94,0.61,-0.61,11.12
-0.87,0.61,-0.61,10.54
-0.81,0.61,-0.61,9.66
-0.74,0.61,-0.61,8.61
-0.68,0.61,-0.61,7.56
-0.61,0.61,-0.61,6.64
-0.55,0.61,-0.61,5.98
-0.48,0.61,-0.61,5.66
-0.42,0.61,-0.61,5.68
-0.35,0.61,-0.61,6.02
-0.29,0.61,-0.61,6.60
-0.23,0.61,-0.61,7.28
-0.16,0.61,-0.61,7.95
-0.10,0.61,-0.61,8.47
-0.03,0.61,-0.61,8.74
0.03,0.61,-0.61,8.70
0.10,0.61,-0.61,8.34
0.16,0.61,-0.61,7.69
0.23,0.61,-0.61,6.83
0.29,0.61,-0.61,5.86
0.35,0.61,-0.61,4.88
0.42,0.61,-0.61,3.99
0.48,0.61,-0.61,3.24
0.55,0.61,-0.61,2.69
0.61,0.61,-0.61,2.32
0.68,0.61,-0.61,2.12
0.74,0.61,-0.61,2.06
0.81,0.61,-0.61,2.08
0.87,0.61,-0.61,2.13
0.94,0.61,-0.61,2.17
1.00,0.61,-0.61,2.16
-1.00,0.68,-0.61,9.07
-0.94,0.68,-0.61,8.95
-0.87,0.68,-0.61,8.52
-0.81,0.68,-0.61,7.88
-0.74,0.68,-0.61,7.14
-0.68,0.68,-0.61,6.45
-0.61,0.68,-0.61,5.92
-0.55,0.68,-0.61,5.67
-0.48,0.68,-0.61,5.76
-0.42,0.68,-0.61,6.19
-0.35,0.68,-0.61,6.93
-0.29,0.68,-0.61,7.88
-0.23,0.68,-0.61,8.90
-0.16,0.68,-0.61,9.84
-0.10,0.68,-0.61,10.56
-0.03,0.68,-0.61,10.94
0.03,0.68,-0.61,10.90
0.10,0.68,-0.61,10.45
0.16,0.68,-0.61,9.62
0.23,0.68,-0.61,8.52
0.29,0.68,-0.61,7.27
0.35,0.68,-0.61,5.98
0.42,0.68,-0.61,4.78
0.48,0.68,-0.61,3.75
0.55,0.68,-0.61,2.92
0.61,0.68,-0.61,2.32
0.68,0.68,-0.61,1.92
0.74,0.68,-0.61,1.69
0.81,0.68,-0.61,1.57
0.87,0.68,-0.61,1.52
0.94,0.68,-0.61,1.50
1.00,0.68,-0.61,1.46
-1.00,0.74,-0.61,7.00
-0.94,0.74,-0.61,6.93
-0.87,0.74,-0.61,6.65
-0.81,0.74,-0.61,6.24
-0.74,0.74,-0.61,5.79
-0.68,0.74,-0.61,5.43
-0.61,0.74,-0.61,5.28
-0.55,0.74,-0.61,5.41
-0.48,0.74,-0.61,5.90
-0.42,0.74,-0.61,6.74
-0.35,0.74,-0.61,7.87
-0.29,0.74,-0.61,9.18
-0.23,0.74,-0.61,10.53
-0.16,0.74,-0.61,11.75
-0.10,0.74,-0.61,12.67
-0.03,0.74,-0.61,13.15
0.03,0.74,-0.61,13.12
0.10,0.74,-0.61,12.58
0.16,0.74,-0.61,11.58
0.23,0.74,-0.61,10.24
0.29,0.74,-0.61,8.70
0.35,0.74,-0.61,7.12
0.42,0.74,-0.61,5.62
0.48,0.74,-0.61,4.31
0.55,0.74,-0.61,3.24
0.61,0.74,-0.61,2.42
0.68,0.74,-0.61,1.85
0.74,0.74,-0.61,1.47
0.81,0.74,-0.61,1.24
0.87,0.74,-0.61,1.10
0.94,0.74,-0.61,1.02
1.00,0.74,-0.61,0.97
-1.00,0.81,-0.61,5.19
-0.94,0.81,-0.61,5.17
-0.87,0.81,-0.61,5.02
-0.81,0.81,-0.61,4.81
-0.74,0.81,-0.61,4.62
-0.68,0.81,-0.61,4.56
-0.61,0.81,-0.61,4.73
-0.55,0.81,-0.61,5.22
-0.48,0.81,-0.61,6.06
-0.42,0.81,-0.61,7.26
-0.35,0.81,-0.61,8.74
-0.29,0.81,-0.61,10.39
-0.23,0.81,-0.61,12.04
-0.16,0.81,-0.61,13.51
-0.10,0.81,-0.61,14.60
-0.03,0.81,-0.61,15.18
0.03,0.81,-0.61,15.16
0.10,0.81,-0.61,14.54
0.16,0.81,-0.61,13.38
0.23,0.81,-0.61,11.82
0.29,0.81,-0.61,10.02
0.35,0.81,-0.61,8.17
0.42,0.81,-0.61,6.41
0.48,0.81,-0.61,4.86
0.55,0.81,-0.61,3.57
0.61,0.81,-0.61,2.58
0.68,0.81,-0.61,1.85
0.74,0.81,-0.61,1.35
0.81,0.81,-0.61,1.03
0.87,0.81,-0.61,0.83
0.94,0.81,-0.61,0.71
1.00,0.81,-0.61,0.63
-1.00,0.87,-0.61,3.71
-0.94,0.87,-0.61,3.73
-0.87,0.87,-0.61,3.69
-0.81,0.87,-0.61,3.63
-0.74,0.87,-0.61,3.65
-0.68,0.87,-0.61,3.84
-0.61,0.87,-0.61,4.28
-0.55,0.87,-0.61,5.05
-0.48,0.87,-0.61,6.18
-0.42,0.87,-0.61,7.67
-0.35,0.87,-0.61,9.44
-0.29,0.87,-0.61,11.36
-0.23,0.87,-0.61,13.26
-0.16,0.87,-0.61,14.93
-0.10,0.87,-0.61,16.17
-0.03,0.87,-0.61,16.83
0.03,0.87,-0.61,16.81
0.10,0.87,-0.61,16.12
0.16,0.87,-0.61,14.83
0.23,0.87,-0.61,13.10
0.29,0.87,-0.61,11.10
0.35,0.87,-0.61,9.03
0.42,0.87,-0.61,7.06
0.48,0.87,-0.61,5.32
0.55,0.87,-0.61,3.86
0.61,0.87,-0.61,2.73
0.68,0.87,-0.61,1.89
0.74,0.87,-0.61,1.30
0.81,0.87,-0.61,0.91
0.87,0.87,-0.61,0.67
0.94,0.87,-0.61,0.52
1.00,0.87,-0.61,0.42
-1.00,0.94,-0.61,2.56
-0.94,0.94,-0.61,2.61
-0.87,0.94,-0.61,2.65
-0.81,0.94,-0.61,2.71
-0.74,0.94,-0.61,2.89
-0.68,0.94,-0.61,3.26
-0.61,0.94,-0.61,3.90
-0.55,0.94,-0.61,4.87
-0.48,0.94,-0.61,6.21
-0.42,0.94,-0.61,7.91
-0.35,0.94,-0.61,9.88
-0.29,0.94,-0.61,11.98
-0.23,0.94,-0.61,14.04
-0.16,0.94,-0.61,15.85
-0.10,0.94,-0.61,17.18
-0.03,0.94,-0.61,17.90
0.03,0.94,-0.61,17.89
0.10,0.94,-0.61,17.15
0.16,0.94,-0.61,15.78
0.23,0.94,-0.61,13.93
0.29,0.94,-0.61,11.80
0.35,0.94,-0.61,9.59
0.42,0.94,-0.61,7.49
0.48,0.94,-0.61,5.62
0.55,0.94,-0.61,4.06
0.61,0.94,-0.61,2.83
0.68,0.94,-0.61,1.91
0.74,0.94,-0.61,1.27
0.81,0.94,-0.61,0.84
0.87,0.94,-0.61,0.56
0.94,0.94,-0.61,0.40
1.00,0.94,-0.61,0.29
-1.00,1.00,-0.61,1.71
-0.94,1.00,-0.61,1.78
-0.87,1.00,-0.61,1.87
-0.81,1.00,-0.61,2.02
-0.74,1.00,-0.61,2.30
-0.68,1.00,-0.61,2.79
-0.61,1.00,-0.61,3.55
-0.55,1.00,-0.61,4.65
-0.48,1.00,-0.61,6.11
-0.42,1.00,-0.61,7.91
-0.35,1.00,-0.61,9.97
-0.29,1.00,-0.61,12.16
-0.23,1.00,-0.61,14.29
-0.16,1.00,-0.61,16.15
-0.10,1.00,-0.61,17.53
-0.03,1.00,-0.61,18.26
0.03,1.00,-0.61,18.26
0.10,1.00,-0.61,17.51
0.16,1.00,-0.61,16.11
0.23,1.00,-0.61,14.22
0.29,1.00,-0.61,12.04
0.35,1.00,-0.61,9.79
0.42,1.00,-0.61,7.63
0.48,1.00,-0.61,5.71
0.55,1.00,-0.61,4.11
0.61,1.00,-0.61,2.85
0.68,1.00,-0.61,1.90
0.74,1.00,-0.61,1.24
0.81,1.00,-0.61,0.79
0.87,1.00,-0.61,0.50
0.94,1.00,-0.61,0.32
1.00,1.00,-0.61,0.22
-1.00,-1.00,-0.55,0.01
-0.94,-1.00,-0.55,0.01
-0.87,-1.00,-0.55,0.01
-0.81,-1.00,-0.55,0.00
-0.74,-1.00,-0.55,0.00
-0.68,-1.00,-0.55,0.00
-0.61,-1.00,-0.55,0.00
-0.55,-1.00,-0.55,0.00
-0.48,-1.00,-0.55,0.00
-0.42,-1.00,-0.55,0.00
-0.35,-1.00,-0.55,0.00
-0.29,-1.00,-0.55,0.00
-0.23,-1.00,-0.55,0.00
-0.16,-1.00,-0.55,0.00
-0.10,-1.00,-0.55,0.00
-0.03,-1.00,-0.55,0.00
0.03,-1.00,-0.55,0.00
0.10,-1.00,-0.55,0.00
0.16,-1.00,-0.55,0.00
0.23,-1.00,-0.55,0.01
0.29,-1.00,-0.55,0.01
0.35,-1.00,-0.55,0.02
0.42,-1.00,-0.55,0.02
0.48,-1.00,-0.55,0.04
0.55,-1.00,-0.55,0.05
0.61,-1.00,-0.55,0.06
0.68,-1.00,-0.55,0.08
0.74,-1.00,-0.55,0.10
0.81,-1.00,-0.55,0.11
0.87,-1.00,-0.55,0.12
0.94,-1.00,-0.55,0.13
1.00,-1.00,-0.55,0.13
-1.00,-0.94,-0.55,0.01
-0.94,-0.94,-0.55,0.01
-0.87,-0.94,-0.55,0.01
-0.81,-0.94,-0.55,0.01
-0.74,-0.94,-0.55,0.01
-0.68,-0.94,-0.55,0.01
-0.61,-0.94,-0.55,0.01
-0.55,-0.94,-0.55,0.00
-0.48,-0.94,-0.55,0.00
-0.42,-0.94,-0.55,0.00
-0.35,-0.94,-0.55,0.00
-0.29,-0.94,-0.55,0.00
-0.23,-0.94,-0.55,0.00
-0.16,-0.94,-0.55,0.00
-0.10,-0.94,-0.55,0.00
-0.03,-0.94,-0.55,0.00
0.03,-0.94,-0.55,0.00
0.10,-0.94,-0.55,0.00
0.16,-0.94,-0.55,0.01
0.23,-0.94,-0.55,0.01
0.29,-0.94,-0.55,0.02
0.35,-0.94,-0.55,0.03
0.42,-0.94,-0.55,0.05
0.48,-0.94,-0.55,0.07
0.55,-0.94,-0.55,0.09
0.61,-0.94,-0.55,0.12
0.68,-0.94,-0.55,0.15
0.74,-0.94,-0.55,0.18
0.81,-0.94,-0.55,0.21
0.87,-0.94,-0.55,0.23
0.94,-0.94,-0.55,0.25
1.00,-0.94,-0.55,0.25
-1.00,-0.87,-0.55,0.03
-0.94,-0.87,-0.55,0.03
-0.87,-0.87,-0.55,0.03
-0.81,-0.87,-0.55,0.02
-0.74,-0.87,-0.55,0.02
-0.68,-0.87,-0.55,0.02
-0.61,-0.87,-0.55,0.01
-0.55,-0.87,-0.55,0.01
-0.48,-0.87,-0.55,0.01
-0.42,-0.87,-0.55,0.01
-0.35,-0.87,-0.55,0.00
-0.29,-0.87,-0.55,0.00
-0.23,-0.87,-0.55,0.00
-0.16,-0.87,-0.55,0.00
-0.10,-0.87,-0.55,0.00
-0.03,-0.87,-0.55,0.00
0.03,-0.87,-0.55,0.00
0.10,-0.87,-0.55,0.01
0.16,-0.87,-0.55,0.01
0.23,-0.87,-0.55,0.02
0.29,-0.87,-0.55,0.04
0.35,-0.87,-0.55,0.06
0.42,-0.87,-0.55,0.08
0.48,-0.87,-0.55,0.12
0.55,-0.87,-0.55,0.16
0.61,-0.87,-0.55,0.21
0.68,-0.87,-0.55,0.27
0.74,-0.87,-0.55,0.32
0.81,-0.87,-0.55,0.37
0.87,-0.87,-0.55,0.41
0.94,-0.87,-0.55,0.44
1.00,-0.87,-0.55,0.45
-1.00,-0.81,-0.55,0.06
-0.94,-0.81,-0.55,0.06
-0.87,-0.81,-0.55,0.05
-0.81,-0.81,-0.55,0.05
-0.74,-0.81,-0.55,0.04
-0.68,-0.81,-0.55,0.03
-0.61,-0.81,-0.55,0.03
-0.55,-0.81,-0.55,0.02
-0.48,-0.81,-0.55,0.02
-0.42,-0.81,-0.55,0.01
-0.35,-0.81,-0.55,0.01
-0.29,-0.81,-0.55,0.00
-0.23,-0.81,-0.55,0.00
-0.16,-0.81,-0.55,0.00
-0.10,-0.81,-0.55,0.00
-0.03,-0.81,-0.55,0.00
0.03,-0.81,-0.55,0.01
0.10,-0.81,-0.55,0.01
0.16,-0.81,-0.55,0.02
0.23,-0.81,-0.55,0.04
0.29,-0.81,-0.55,0.06
0.35,-0.81,-0.55,0.10
0.42,-0.81,-0.55,0.14
0.48,-0.81,-0.55,0.20
0.55,-0.81,-0.55,0.28
0.61,-0.81,-0.55,0.37
0.68,-0.81,-0.55,0.46
0.74,-0.81,-0.55,0.56
0.81,-0.81,-0.55,0.64
0.87,-0.81,-0.55,0.71
0.94,-0.81,-0.55,0.76
1.00,-0.81,-0.55,0.77
-1.00,-0.74,-0.55,0.12
-0.94,-0.74,-0.55,0.11
-0.87,-0.74,-0.55,0.11
-0.81,-0.74,-0.55,0.10
-0.74,-0.74,-0.55,0.08
-0.68,-0.74,-0.55,0.07
-0.61,-0.74,-0.55,0.06
-0.55,-0.74,-0.55,0.04
-0.48,-0.74,-0.55,0.03
-0.42,-0.74,-0.55,0.02
-0.35,-0.74,-0.55,0.01
-0.29,-0.74,-0.55,0.01
-0.23,-0.74,-0.55,0.01
-0.16,-0.74,-0.55,0.00
-0.10,-0.74,-0.55,0.01
-0.03,-0.74,-0.55,0.01
0.03,-0.74,-0.55,0.01
0.10,-0.74,-0.55,0.02
0.16,-0.74,-0.55,0.04
0.23,-0.74,-0.55,0.06
0.29,-0.74,-0.55,0.10
0.35,-0.74,-0.55,0.16
0.42,-0.74,-0.55,0.24
0.48,-0.74,-0.55,0.34
0.55,-0.74,-0.55,0.46
0.61,-0.74,-0.55,0.60
0.68,-0.74,-0.55,0.76
0.74,-0.74,-0.55,0.91
0.81,-0.74,-0.55,1.06
0.87,-0.74,-0.55,1.17
0.94,-0.74,-0.55,1.25
1.00,-0.74,-0.55,1.28
-1.00,-0.68,-0.55,0.22
-0.94,-0.68,-0.55,0.22
-0.87,-0.68,-0.55,0.21
-0.81,-0.68,-0.55,0.19
-0.74,-0.68,-0.55,0.16
-0.68,-0.68,-0.55,0.13
-0.61,-0.68,-0.55,0.11
-0.55,-0.68,-0.55,0.08
-0.48,-0.68,-0.55,0.06
-0.42,-0.68,-0.55,0.04
-0.35,-0.68,-0.55,0.03
-0.29,-0.68,-0.55,0.02
-0.23,-0.68,-0.55,0.01
-0.16,-0.68,-0.55,0.01
-0.10,-0.68,-0.55,0.01
-0.03,-0.68,-0.55,0.01
0.03,-0.68,-0.55,0.02
0.10,-0.68,-0.55,0.03
0.16,-0.68,-0.55,0.06
0.23,-0.68,-0.55,0.10
0.29,-0.68,-0.55,0.16
0.35,-0.68,-0.55,0.25
0.42,-0.68,-0.55,0.37
0.48,-0.68,-0.55,0.53
0.55,-0.68,-0.55,0.73
0.61,-0.68,-0.55,0.95
0.68,-0.68,-0.55,1.20
0.74,-0.68,-0.55,1.45
0.81,-0.68,-0.55,1.67
0.87,-0.68,-0.55,1.86
0.94,-0.68,-0.55,1.98
1.00,-0.68,-0.55,2.02
-1.00,-0.61,-0.55,0.41
-0.94,-0.61,-0.55,0.40
-0.87,-0.61,-0.55,0.38
-0.81,-0.61,-0.55,0.34
-0.74,-0.61,-0.55,0.30
-0.68,-0.61,-0.55,0.25
-0.61,-0.61,-0.55,0.20
-0.55,-0.61,-0.55,0.15
-0.48,-0.61,-0.55,0.11
-0.42,-0.61,-0.55,0.08
-0.35,-0.61,-0.55,0.05
-0.29,-0.61,-0.55,0.03
-0.23,-0.61,-0.55,0.02
-0.16,-0.61,-0.55,0.02
-0.10,-0.61,-0.55,0.01
-0.03,-0.61,-0.55,0.02
0.03,-0.61,-0.55,0.03
0.10,-0.61,-0.55,0.05
0.16,-0.61,-0.55,0.09
0.23,-0.61,-0.55,0.15
0.29,-0.61,-0.55,0.25
